Field_ID,Year,Crop,Previous_Crop,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Organic_Matter,Rainfall,Avg_Temperature,NDVI,Irrigation,Fertilizer_Type,Yield,Recommended_Next_Crop,Sustainable_Practice
362,2019,Maize,Barley,6.2,48,17,139,3.5,773,29.4,0.61,None,None,8.76,Wheat,Cover crop
574,2021,Wheat,Rice,6.7,31,24,131,2.7,762,19.6,0.55,Drip,Chemical,5.98,Legume,Compost
368,2022,Legume,Soybean,5.8,34,23,127,3.7,415,22.0,0.66,Sprinkler,None,6.67,Soybean,Cover crop
355,2021,Barley,Soybean,5.6,57,20,143,2.7,795,19.2,0.69,Sprinkler,None,8.44,Legume,Compost
217,2023,Barley,Wheat,5.6,57,15,135,2.6,586,22.6,0.59,None,Organic,6.92,Legume,Compost
512,2023,Legume,Legume,6.3,40,22,146,3.9,563,21.3,0.57,Drip,None,6.59,Barley,Cover crop
192,2019,Barley,Wheat,7.4,32,29,138,3.7,559,21.9,0.69,None,Chemical,7.32,Legume,Reduced tillage
250,2022,Soybean,Legume,6.7,44,26,157,4.0,795,27.3,0.73,Sprinkler,None,8.85,Maize,Cover crop
578,2021,Wheat,Maize,6.6,50,15,141,2.5,736,22.5,0.73,Drip,None,8.42,Legume,Compost
206,2022,Maize,Rice,6.5,31,19,137,2.6,518,28.8,0.68,Sprinkler,Chemical,8.03,Wheat,Compost
335,2023,Wheat,Barley,5.7,34,27,124,3.4,431,23.2,0.79,None,Chemical,8.05,Legume,Compost
536,2020,Rice,Legume,7.2,40,25,148,2.9,438,29.3,0.58,Sprinkler,None,6.37,Wheat,Compost
180,2018,Maize,Rice,6.4,43,18,154,3.0,794,20.5,0.63,Drip,None,8.87,Wheat,Cover crop
147,2019,Legume,Soybean,7.2,52,16,133,3.8,567,19.8,0.73,Drip,Chemical,9.3,Barley,Cover crop
447,2020,Soybean,Maize,5.6,42,29,155,3.6,527,19.1,0.58,None,None,6.25,Wheat,Cover crop
526,2019,Maize,Maize,7.1,41,17,157,3.4,438,18.3,0.57,Sprinkler,Chemical,7.56,Wheat,Cover crop
515,2019,Wheat,Soybean,5.7,60,29,123,2.8,693,23.2,0.73,Drip,None,9.02,Legume,Compost
296,2023,Rice,Maize,6.2,59,20,137,2.9,476,18.4,0.7,None,Organic,8.9,Wheat,Compost
252,2021,Rice,Barley,6.5,32,23,144,2.7,502,25.7,0.75,None,Organic,7.88,Wheat,Compost
511,2022,Wheat,Rice,7.1,41,30,154,3.7,576,29.0,0.68,Drip,Chemical,8.11,Legume,Reduced tillage
114,2020,Barley,Maize,5.6,55,23,123,3.7,641,24.4,0.74,None,None,8.78,Legume,Cover crop
227,2023,Maize,Soybean,6.6,55,16,134,3.4,598,22.3,0.76,None,None,10.5,Wheat,Cover crop
222,2022,Soybean,Legume,6.9,59,15,142,3.9,688,19.7,0.79,Drip,Organic,10.46,Soybean,Reduced tillage
352,2018,Wheat,Wheat,6.0,37,15,153,3.2,569,29.0,0.6,None,Chemical,6.39,Legume,Reduced tillage
571,2020,Wheat,Wheat,5.8,52,19,127,3.8,586,29.5,0.64,Sprinkler,Chemical,8.19,Legume,Cover crop
273,2020,Soybean,Maize,7.5,53,28,160,3.9,732,21.8,0.73,Sprinkler,Organic,9.4,Barley,Compost
215,2023,Barley,Maize,6.3,53,24,128,2.8,400,29.4,0.79,Drip,Organic,8.92,Legume,Compost
117,2019,Barley,Soybean,7.3,60,22,160,3.3,654,19.7,0.74,None,Chemical,9.3,Legume,Compost
186,2023,Wheat,Legume,6.8,53,25,148,2.5,507,21.0,0.57,Drip,None,6.42,Legume,Compost
469,2018,Wheat,Rice,6.4,43,20,146,3.2,593,22.2,0.64,Drip,Organic,7.39,Legume,Reduced tillage
184,2021,Wheat,Wheat,6.1,40,23,126,2.6,487,28.7,0.59,None,Organic,5.84,Legume,Compost
583,2018,Soybean,Barley,7.5,58,30,121,3.1,734,20.0,0.77,None,None,9.12,Wheat,Compost
206,2019,Rice,Legume,6.6,59,23,138,2.9,449,18.6,0.69,Drip,None,8.89,Wheat,Compost
128,2020,Wheat,Rice,5.7,56,30,132,2.6,505,20.0,0.62,None,Chemical,7.15,Legume,Compost
533,2018,Soybean,Rice,6.4,58,23,125,3.5,598,20.2,0.77,Drip,None,9.5,Rice,Cover crop
235,2021,Rice,Soybean,6.0,38,16,129,3.6,741,19.2,0.72,Sprinkler,Chemical,9.38,Wheat,Cover crop
598,2022,Maize,Barley,5.6,42,28,154,3.5,643,24.9,0.61,Drip,None,8.49,Wheat,Cover crop
303,2023,Wheat,Barley,6.6,46,19,127,3.9,629,20.1,0.8,None,None,9.01,Legume,Reduced tillage
122,2021,Wheat,Legume,6.4,56,19,158,2.9,772,29.0,0.57,Drip,Organic,7.56,Legume,Compost
304,2022,Soybean,Soybean,6.5,59,15,159,3.4,800,23.0,0.65,None,Organic,8.5,Barley,Cover crop
574,2018,Barley,Wheat,7.1,57,26,146,2.9,735,23.8,0.7,None,None,8.27,Legume,Compost
242,2021,Maize,Barley,6.7,52,27,122,3.1,569,26.3,0.56,Drip,Chemical,8.45,Wheat,Cover crop
560,2020,Wheat,Soybean,7.1,39,24,137,3.8,756,26.2,0.79,None,None,8.76,Legume,Compost
599,2023,Rice,Soybean,6.0,43,17,132,3.2,608,26.9,0.74,Drip,None,9.09,Wheat,Cover crop
364,2019,Wheat,Soybean,6.9,42,19,153,3.8,414,20.1,0.77,None,None,8.03,Legume,Reduced tillage
117,2021,Wheat,Soybean,6.9,38,26,149,3.3,725,29.1,0.72,None,Chemical,8.09,Legume,None
405,2021,Maize,Rice,6.7,41,26,130,3.8,532,27.0,0.72,Drip,None,9.72,Wheat,Cover crop
298,2018,Maize,Barley,7.1,36,22,134,3.5,537,25.8,0.68,Sprinkler,None,8.56,Wheat,Cover crop
343,2019,Legume,Maize,6.7,30,22,136,3.4,556,26.6,0.73,Drip,Chemical,7.84,Rice,Compost
336,2020,Maize,Rice,6.1,46,27,157,2.7,661,30.0,0.79,Drip,Organic,10.87,Wheat,Compost
432,2022,Barley,Soybean,6.1,33,30,124,3.0,541,25.7,0.77,Drip,Organic,8.04,Legume,Compost
197,2019,Barley,Maize,7.3,55,27,140,3.5,769,18.3,0.67,Drip,Chemical,9.08,Legume,None
308,2021,Legume,Wheat,6.7,48,21,141,3.6,513,26.2,0.71,Drip,Organic,8.46,Soybean,Compost
533,2019,Legume,Barley,5.9,33,30,128,3.6,771,27.7,0.74,None,Organic,8.13,Soybean,Cover crop
214,2020,Maize,Legume,7.2,43,25,143,2.9,550,23.6,0.58,None,Organic,7.42,Wheat,Compost
399,2022,Barley,Wheat,6.4,36,18,144,3.3,611,18.6,0.76,None,None,7.77,Legume,Compost
310,2022,Rice,Maize,6.1,52,20,125,3.2,723,29.8,0.63,None,None,8.19,Wheat,Cover crop
332,2020,Maize,Maize,6.7,35,30,125,2.7,622,25.6,0.65,Drip,Chemical,8.39,Wheat,Compost
103,2018,Barley,Maize,7.0,60,15,140,3.6,671,20.3,0.72,Sprinkler,Organic,9.38,Legume,Reduced tillage
216,2023,Soybean,Soybean,5.8,42,24,130,2.6,423,21.6,0.62,Sprinkler,Organic,6.31,Barley,Compost
369,2020,Rice,Legume,7.5,40,30,142,3.6,484,29.4,0.78,Drip,None,9.32,Wheat,Cover crop
217,2019,Legume,Maize,5.9,30,20,127,3.0,733,27.5,0.64,Sprinkler,Chemical,6.88,Barley,Cover crop
405,2018,Legume,Wheat,6.8,30,16,127,3.1,594,19.5,0.61,Sprinkler,None,6.01,Maize,Cover crop
255,2021,Legume,Wheat,6.8,38,19,146,3.7,453,24.1,0.7,Drip,None,7.51,Wheat,None
202,2022,Maize,Soybean,7.2,36,26,146,2.9,420,24.6,0.78,Sprinkler,Chemical,9.59,Wheat,Compost
270,2019,Wheat,Wheat,6.8,59,18,156,3.5,476,29.4,0.74,None,Organic,8.81,Legume,Cover crop
564,2020,Legume,Maize,6.4,39,23,149,2.6,489,28.5,0.76,Drip,Organic,7.93,Soybean,Compost
319,2023,Wheat,Wheat,7.2,58,16,120,3.8,739,25.8,0.63,Drip,Organic,8.74,Legume,Compost
550,2023,Wheat,Soybean,7.1,35,18,145,3.1,633,21.3,0.65,Drip,Chemical,7.24,Legume,Reduced tillage
158,2019,Legume,Legume,5.6,60,20,126,3.1,702,23.8,0.69,Drip,None,8.77,Barley,None
499,2020,Barley,Wheat,7.2,58,19,150,3.9,457,28.7,0.66,None,Chemical,8.26,Legume,Compost
107,2023,Legume,Barley,7.0,48,22,141,3.3,752,26.4,0.57,Sprinkler,Organic,7.17,Maize,None
278,2023,Legume,Legume,6.3,56,16,120,3.5,480,24.1,0.67,Drip,None,8.1,Wheat,None
265,2019,Soybean,Soybean,5.6,37,27,145,3.7,440,23.5,0.75,Drip,None,7.96,Rice,None
262,2018,Rice,Legume,6.8,33,27,146,2.6,681,18.0,0.57,Sprinkler,Organic,6.43,Wheat,Compost
427,2020,Barley,Barley,5.9,51,29,141,3.0,427,27.8,0.76,Drip,Organic,8.66,Legume,None
467,2023,Soybean,Legume,6.4,33,22,120,3.0,724,29.6,0.62,Sprinkler,Chemical,6.81,Legume,Cover crop
124,2019,Rice,Maize,7.1,53,28,126,2.9,500,20.3,0.78,Drip,None,9.7,Wheat,Compost
335,2019,Legume,Soybean,5.7,43,16,160,3.8,701,19.5,0.77,Drip,Organic,9.36,Barley,Reduced tillage
594,2021,Wheat,Barley,7.0,47,28,157,3.2,660,27.4,0.78,Sprinkler,Organic,9.09,Legume,Reduced tillage
475,2019,Wheat,Rice,6.8,49,25,152,3.8,614,29.8,0.78,None,Chemical,9.32,Legume,None
594,2020,Soybean,Rice,7.1,34,28,158,3.6,783,24.1,0.76,Sprinkler,Chemical,8.83,Legume,Reduced tillage
203,2019,Barley,Legume,6.1,41,19,131,3.3,755,25.6,0.73,Drip,Organic,8.66,Legume,None
399,2022,Legume,Legume,6.3,53,24,147,3.7,667,19.3,0.65,None,Organic,8.07,Wheat,Reduced tillage
237,2019,Soybean,Legume,6.0,56,16,138,2.8,677,18.4,0.75,None,Organic,8.81,Legume,Compost
479,2022,Maize,Legume,6.8,42,22,152,3.7,756,21.5,0.72,Drip,Chemical,10.8,Wheat,Cover crop
314,2023,Soybean,Barley,5.6,53,23,132,3.4,799,28.3,0.66,None,Organic,8.29,Legume,Compost
487,2022,Barley,Legume,6.7,54,21,138,3.2,749,18.9,0.79,Sprinkler,Organic,9.76,Legume,Cover crop
294,2018,Rice,Soybean,6.6,34,20,157,3.8,402,22.0,0.73,None,None,7.92,Wheat,Cover crop
179,2020,Barley,Wheat,7.0,50,24,151,3.7,681,22.3,0.75,Drip,Organic,9.42,Legume,Reduced tillage
590,2019,Barley,Wheat,7.1,35,28,154,3.3,447,22.2,0.77,Sprinkler,Chemical,8.1,Legume,Compost
285,2020,Maize,Barley,6.6,47,15,127,3.5,628,20.9,0.71,Sprinkler,None,9.83,Wheat,Cover crop
591,2018,Legume,Soybean,6.3,55,18,144,2.9,770,21.4,0.78,Drip,Organic,9.78,Barley,Compost
329,2021,Wheat,Soybean,7.3,36,25,152,2.6,449,20.0,0.79,Sprinkler,Organic,7.85,Legume,Compost
104,2023,Wheat,Maize,6.8,54,21,147,3.8,505,24.5,0.73,Sprinkler,Chemical,9.1,Legume,Cover crop
483,2023,Maize,Wheat,6.4,40,16,125,2.6,491,27.5,0.69,Sprinkler,None,8.26,Wheat,Compost
567,2020,Rice,Rice,6.4,42,28,140,2.5,744,19.4,0.55,Sprinkler,Organic,6.81,Wheat,Compost
133,2023,Barley,Wheat,6.9,32,26,152,2.7,751,21.6,0.57,Drip,Chemical,6.23,Legume,Compost
303,2023,Wheat,Rice,5.8,37,19,145,3.7,679,21.5,0.71,Drip,Organic,8.28,Legume,Compost
591,2018,Barley,Barley,5.8,31,15,156,3.4,675,24.6,0.57,None,Organic,5.97,Legume,Compost
209,2021,Legume,Barley,5.8,35,22,159,3.8,499,19.4,0.72,Sprinkler,None,7.57,Barley,None
431,2022,Wheat,Soybean,6.8,38,18,132,3.6,649,29.4,0.64,Sprinkler,Organic,7.32,Legume,Reduced tillage
152,2020,Barley,Wheat,7.3,40,30,148,3.0,737,21.7,0.7,Sprinkler,Organic,7.93,Legume,Compost
514,2020,Rice,Maize,5.5,37,22,147,2.9,584,19.6,0.73,Drip,Chemical,8.81,Wheat,Compost
329,2020,Soybean,Rice,6.6,35,17,137,3.8,471,28.7,0.6,Sprinkler,Organic,6.46,Wheat,Cover crop
557,2018,Barley,Legume,5.6,48,27,157,2.8,418,24.6,0.69,Sprinkler,Chemical,7.61,Legume,Compost
435,2019,Soybean,Rice,5.9,54,24,128,3.2,661,19.1,0.64,None,Organic,7.75,Maize,Reduced tillage
488,2022,Maize,Rice,5.8,48,19,150,3.9,420,20.6,0.67,None,Chemical,9.31,Wheat,Cover crop
290,2019,Wheat,Legume,5.9,59,26,144,3.2,632,28.6,0.56,Sprinkler,Chemical,7.48,Legume,Cover crop
461,2022,Legume,Soybean,7.2,38,20,144,3.5,587,25.1,0.77,None,Organic,8.26,Soybean,None
599,2019,Barley,Rice,6.2,57,26,151,3.7,709,18.1,0.77,Drip,None,9.78,Legume,Reduced tillage
140,2022,Legume,Soybean,5.9,35,20,143,3.4,460,25.9,0.65,Drip,Organic,6.89,Wheat,None
446,2021,Rice,Maize,6.7,50,28,121,2.9,465,24.9,0.59,Sprinkler,Organic,7.33,Wheat,Compost
121,2022,Maize,Wheat,5.8,59,20,153,3.9,706,29.6,0.71,Sprinkler,Organic,11.35,Wheat,Cover crop
439,2020,Wheat,Maize,6.4,45,30,130,2.8,610,25.2,0.75,None,Organic,8.11,Legume,Compost
438,2022,Soybean,Maize,6.9,40,29,158,3.4,517,22.5,0.58,None,None,6.03,Barley,None
524,2019,Barley,Wheat,5.9,58,16,154,3.3,460,19.1,0.71,Sprinkler,Organic,8.56,Legume,Cover crop
560,2023,Legume,Rice,6.5,41,16,153,3.1,646,27.5,0.65,Sprinkler,Organic,7.31,Legume,Cover crop
318,2019,Soybean,Rice,7.0,59,17,138,3.4,678,22.9,0.6,Sprinkler,Organic,7.96,Wheat,Cover crop
367,2018,Rice,Legume,5.9,55,25,146,3.0,479,23.1,0.7,Drip,Organic,9.17,Wheat,Cover crop
317,2022,Soybean,Barley,6.1,51,27,133,3.1,685,23.8,0.64,Sprinkler,Chemical,7.97,Soybean,Compost
396,2020,Legume,Rice,7.0,57,18,134,3.2,758,29.4,0.58,Sprinkler,Chemical,7.86,Soybean,Cover crop
183,2021,Legume,Wheat,7.1,56,19,150,3.9,622,19.1,0.62,Drip,None,8.08,Barley,Cover crop
471,2021,Rice,Barley,6.8,39,16,131,3.5,624,18.1,0.76,Sprinkler,Chemical,9.57,Wheat,Cover crop
200,2018,Barley,Barley,6.5,37,20,122,3.0,735,18.0,0.59,Drip,Chemical,6.86,Legume,Compost
443,2021,Rice,Barley,5.9,30,17,125,3.3,771,28.0,0.78,Drip,Chemical,9.69,Wheat,Cover crop
594,2020,Maize,Barley,7.4,44,27,156,2.5,489,22.9,0.58,None,Organic,7.08,Wheat,Compost
251,2020,Wheat,Barley,7.4,58,23,148,3.9,688,23.8,0.61,Drip,Chemical,8.63,Legume,None
560,2022,Wheat,Rice,5.7,32,27,160,3.7,512,26.1,0.61,Drip,Chemical,6.7,Legume,Compost
365,2022,Wheat,Legume,7.2,37,24,125,3.1,783,27.9,0.57,None,Chemical,6.47,Legume,Compost
282,2019,Barley,Soybean,5.9,53,21,151,3.6,520,26.8,0.77,None,None,8.69,Legume,Reduced tillage
528,2019,Barley,Soybean,5.8,33,18,125,3.5,739,23.9,0.55,Sprinkler,None,6.05,Legume,None
291,2022,Soybean,Rice,7.3,58,23,151,2.8,791,29.0,0.62,None,Organic,7.81,Maize,Compost
128,2022,Rice,Rice,7.4,31,26,145,3.8,797,20.1,0.79,Sprinkler,Organic,9.85,Wheat,Cover crop
336,2020,Legume,Wheat,5.5,36,27,157,2.7,585,25.4,0.61,Sprinkler,Chemical,6.4,Maize,Compost
238,2021,Barley,Soybean,6.2,45,28,133,3.1,785,22.5,0.76,Drip,Chemical,9.34,Legume,Reduced tillage
393,2019,Barley,Legume,6.0,33,23,135,3.3,595,20.4,0.75,Sprinkler,None,7.71,Legume,None
513,2018,Maize,Rice,6.5,58,25,151,3.0,687,28.3,0.56,None,Organic,8.5,Wheat,Cover crop
184,2018,Maize,Soybean,6.5,50,18,148,3.6,533,22.3,0.69,Drip,Chemical,10.27,Wheat,Cover crop
111,2021,Wheat,Soybean,7.2,60,21,156,3.4,732,24.5,0.79,Drip,Chemical,10.54,Legume,Compost
445,2022,Rice,Legume,6.4,32,27,159,2.9,723,29.5,0.77,Sprinkler,Chemical,9.16,Wheat,Compost
316,2023,Barley,Barley,6.3,59,17,125,2.7,516,21.8,0.71,Sprinkler,Chemical,8.58,Legume,Compost
410,2023,Rice,Soybean,7.3,54,26,157,3.3,630,23.0,0.6,None,None,7.82,Wheat,Cover crop
473,2019,Legume,Soybean,7.4,52,17,133,2.8,452,19.1,0.78,Drip,Organic,8.87,Wheat,Compost
114,2021,Barley,Wheat,5.7,49,19,125,3.5,599,21.7,0.61,Drip,Chemical,7.72,Legume,Reduced tillage
168,2022,Maize,Wheat,5.6,41,25,150,3.2,676,29.2,0.69,None,Organic,9.15,Wheat,Cover crop
377,2019,Barley,Barley,6.4,53,28,153,3.5,673,21.7,0.64,Sprinkler,None,7.88,Legume,Cover crop
327,2020,Soybean,Rice,6.0,39,15,120,3.3,788,28.2,0.64,Drip,Organic,7.65,Wheat,None
585,2021,Soybean,Wheat,7.0,55,24,158,2.8,403,24.6,0.6,Sprinkler,Chemical,6.98,Rice,Compost
228,2019,Legume,Legume,6.8,56,27,134,2.9,616,25.5,0.68,Sprinkler,Organic,8.26,Legume,Compost
240,2020,Legume,Legume,6.6,38,28,132,3.8,493,19.6,0.58,Drip,Organic,6.58,Rice,Compost
459,2022,Rice,Maize,6.1,34,16,154,2.5,452,21.4,0.58,Drip,Organic,6.13,Wheat,Compost
105,2019,Wheat,Maize,5.5,36,25,146,3.0,655,30.0,0.67,None,Chemical,7.15,Legume,Cover crop
532,2019,Wheat,Soybean,7.1,32,30,131,2.8,528,27.8,0.76,None,Organic,7.37,Legume,Compost
228,2021,Rice,Maize,7.0,31,21,149,3.6,448,24.3,0.8,Drip,Chemical,9.39,Wheat,Cover crop
449,2020,Soybean,Maize,6.8,31,18,136,3.2,552,20.4,0.77,Sprinkler,None,7.68,Wheat,Reduced tillage
425,2021,Soybean,Wheat,5.8,38,18,145,3.7,404,29.6,0.7,Sprinkler,Chemical,7.63,Legume,Reduced tillage
291,2018,Maize,Maize,6.5,51,25,160,2.6,582,25.7,0.73,None,None,9.38,Wheat,Compost
350,2019,Soybean,Barley,7.1,54,26,148,3.6,410,26.3,0.64,None,Chemical,7.58,Wheat,None
462,2021,Barley,Soybean,6.6,45,21,156,2.8,578,21.9,0.67,Sprinkler,Organic,7.43,Legume,Compost
183,2018,Barley,Maize,6.4,56,23,154,3.1,400,27.3,0.68,Sprinkler,None,7.67,Legume,Cover crop
418,2020,Barley,Maize,6.1,32,27,132,3.3,654,27.2,0.59,Drip,Chemical,6.57,Legume,None
429,2020,Wheat,Wheat,6.5,32,16,128,2.8,416,20.4,0.67,None,None,6.03,Legume,Compost
393,2023,Rice,Legume,6.5,49,23,123,3.0,710,26.6,0.55,None,Organic,7.22,Wheat,Cover crop
352,2018,Rice,Legume,5.6,47,28,143,3.7,429,27.9,0.62,None,Organic,7.66,Wheat,Cover crop
137,2020,Wheat,Maize,7.4,33,18,134,3.3,497,20.3,0.71,Sprinkler,Organic,7.31,Legume,Reduced tillage
386,2023,Barley,Rice,7.0,54,26,149,3.6,618,28.6,0.59,None,Organic,7.35,Legume,None
359,2020,Legume,Maize,6.6,49,29,142,3.9,681,29.9,0.63,Drip,Chemical,8.34,Legume,None
523,2023,Soybean,Barley,6.0,47,21,144,3.6,781,21.0,0.79,Drip,Chemical,10.05,Wheat,Cover crop
246,2022,Wheat,Barley,5.8,58,24,120,3.0,513,20.6,0.63,Sprinkler,Chemical,7.81,Legume,Reduced tillage
149,2018,Rice,Soybean,5.8,38,26,157,2.9,531,27.7,0.57,Drip,Organic,6.68,Wheat,Compost
570,2019,Legume,Wheat,6.9,55,30,131,3.2,753,26.4,0.75,None,Organic,9.12,Legume,Compost
120,2023,Barley,Rice,5.7,31,25,142,3.8,622,23.0,0.77,None,Organic,8.13,Legume,Cover crop
425,2023,Rice,Wheat,6.1,31,25,154,3.3,567,24.0,0.61,None,Organic,6.72,Wheat,Cover crop
475,2021,Rice,Barley,6.7,32,22,147,2.9,601,19.8,0.63,Drip,Organic,7.2,Wheat,Compost
482,2018,Barley,Rice,6.0,42,28,128,3.6,646,24.7,0.67,Sprinkler,Organic,7.84,Legume,Reduced tillage
388,2022,Legume,Barley,6.0,32,23,147,3.0,694,19.1,0.72,Drip,Chemical,7.92,Soybean,Reduced tillage
265,2020,Barley,Legume,5.5,39,20,142,3.4,626,25.5,0.66,None,None,7.0,Legume,Compost
180,2023,Wheat,Wheat,7.0,37,19,138,2.5,755,27.7,0.63,Drip,None,6.73,Legume,Compost
270,2019,Legume,Barley,5.9,47,23,155,3.2,773,29.9,0.72,Sprinkler,None,8.44,Rice,Cover crop
231,2019,Wheat,Soybean,5.9,52,23,123,3.2,404,18.8,0.72,Sprinkler,Organic,8.18,Legume,Compost
543,2018,Wheat,Soybean,7.2,50,27,134,4.0,660,29.7,0.57,Drip,Chemical,7.74,Legume,Cover crop
196,2019,Barley,Rice,6.6,52,15,122,2.9,671,21.7,0.67,Sprinkler,None,7.82,Legume,Compost
110,2020,Legume,Soybean,6.2,39,22,152,2.9,431,25.5,0.77,None,Organic,7.69,Soybean,Compost
216,2019,Soybean,Rice,6.8,32,27,153,3.9,713,28.5,0.72,Drip,None,8.06,Barley,Reduced tillage
319,2020,Barley,Soybean,6.4,34,21,128,3.4,750,27.6,0.77,Drip,Organic,8.76,Legume,Reduced tillage
321,2019,Legume,Barley,7.3,40,17,155,3.3,768,19.4,0.63,None,Organic,7.2,Wheat,Compost
551,2021,Rice,Soybean,6.4,59,23,129,3.7,454,19.6,0.56,Sprinkler,Organic,7.94,Wheat,Cover crop
237,2022,Barley,Barley,6.0,37,22,121,3.0,752,27.4,0.58,Sprinkler,Chemical,6.66,Legume,Compost
195,2021,Rice,Rice,5.8,36,22,122,3.1,407,29.1,0.79,None,Organic,8.57,Wheat,Cover crop
444,2019,Maize,Wheat,5.9,60,29,159,3.2,566,28.4,0.77,Drip,Chemical,11.82,Wheat,Cover crop
498,2018,Barley,Legume,7.1,53,25,145,3.4,780,24.9,0.68,Sprinkler,Organic,8.71,Legume,Cover crop
367,2018,Rice,Rice,7.2,31,22,153,3.3,776,18.5,0.65,Sprinkler,None,7.65,Wheat,Cover crop
198,2020,Rice,Rice,7.3,54,24,149,2.7,550,25.4,0.56,Sprinkler,None,7.08,Wheat,Compost
338,2023,Rice,Wheat,6.9,33,20,157,3.9,756,24.6,0.65,Drip,Chemical,8.63,Wheat,Cover crop
113,2019,Rice,Barley,7.3,58,21,149,2.6,565,26.3,0.78,None,Organic,9.78,Wheat,Compost
476,2018,Wheat,Wheat,6.9,50,26,125,3.3,596,26.7,0.79,Sprinkler,None,9.0,Legume,None
382,2021,Wheat,Maize,7.3,48,19,130,3.8,491,27.2,0.56,Drip,Chemical,7.04,Legume,None
248,2023,Maize,Wheat,7.3,60,21,120,3.4,529,18.1,0.67,Drip,Organic,10.33,Wheat,Cover crop
514,2018,Barley,Rice,6.0,48,30,149,3.1,440,25.2,0.55,Sprinkler,Chemical,6.31,Legume,Reduced tillage
126,2019,Maize,Wheat,6.8,31,19,122,3.5,708,21.6,0.78,None,None,9.62,Wheat,Cover crop
314,2019,Maize,Legume,6.1,51,20,149,3.6,584,29.2,0.57,Drip,Chemical,8.89,Wheat,Cover crop
289,2021,Wheat,Rice,7.2,32,24,150,2.7,755,28.3,0.63,Drip,Organic,6.77,Legume,Compost
208,2023,Maize,Barley,5.6,48,17,150,3.6,709,29.2,0.8,Drip,Chemical,12.06,Wheat,Cover crop
412,2020,Soybean,Barley,6.7,49,26,128,3.4,654,24.2,0.71,Drip,None,8.46,Barley,Reduced tillage
463,2020,Maize,Wheat,5.7,44,18,133,3.7,612,23.0,0.63,Sprinkler,Organic,9.01,Wheat,Cover crop
209,2018,Legume,Maize,6.9,38,17,139,3.0,681,21.9,0.55,Sprinkler,Chemical,6.23,Soybean,None
471,2022,Barley,Wheat,7.2,36,25,141,3.9,645,29.0,0.75,Sprinkler,None,8.28,Legume,None
180,2023,Rice,Barley,7.3,44,28,123,3.8,553,24.8,0.72,Sprinkler,Organic,9.23,Wheat,Cover crop
110,2019,Barley,Legume,6.2,59,26,124,4.0,543,28.1,0.63,Drip,Organic,8.47,Legume,Reduced tillage
393,2022,Rice,Maize,6.7,57,24,140,3.6,539,23.0,0.67,None,Chemical,9.16,Wheat,Cover crop
332,2020,Maize,Barley,6.1,33,26,122,3.7,447,23.3,0.56,Drip,Organic,7.13,Wheat,Cover crop
179,2019,Soybean,Rice,7.0,46,24,140,2.7,450,27.9,0.78,Sprinkler,None,8.09,Maize,Compost
471,2018,Rice,Rice,6.9,46,18,120,3.0,422,26.2,0.7,None,Chemical,8.25,Wheat,Cover crop
340,2018,Wheat,Barley,7.0,53,24,121,3.4,559,25.7,0.6,None,None,6.97,Legume,Compost
242,2022,Soybean,Rice,6.8,38,19,130,2.9,407,29.5,0.69,None,None,6.56,Barley,Compost
280,2022,Soybean,Soybean,5.8,52,24,156,2.9,436,21.7,0.77,Sprinkler,Chemical,8.78,Wheat,Compost
167,2018,Rice,Legume,5.6,42,16,125,3.1,491,26.5,0.77,Sprinkler,Organic,9.14,Wheat,Cover crop
459,2021,Barley,Soybean,6.1,56,21,154,2.6,786,27.2,0.69,None,Organic,8.31,Legume,Compost
340,2018,Rice,Soybean,6.9,52,29,150,2.8,514,19.7,0.77,Drip,Chemical,9.98,Wheat,Compost
301,2019,Legume,Legume,6.2,57,25,149,3.2,433,23.7,0.64,Drip,None,7.58,Soybean,Compost
410,2022,Maize,Barley,5.7,56,18,140,3.3,436,27.5,0.68,Drip,Organic,9.89,Wheat,Cover crop
312,2019,Barley,Maize,6.6,45,27,124,3.0,755,25.1,0.75,Drip,Organic,8.93,Legume,Compost
379,2023,Maize,Maize,6.8,32,30,127,3.4,637,21.9,0.57,Drip,None,7.28,Wheat,Cover crop
258,2021,Wheat,Barley,5.7,56,27,140,3.2,738,18.7,0.6,None,Organic,7.6,Legume,Cover crop
488,2019,Legume,Maize,6.4,39,27,159,3.4,500,20.5,0.77,Drip,Organic,8.49,Legume,Compost
571,2021,Legume,Soybean,7.5,48,15,159,4.0,606,28.2,0.76,None,Chemical,9.15,Barley,Cover crop
101,2023,Barley,Soybean,5.7,39,15,135,3.1,702,22.7,0.63,Drip,Chemical,7.39,Legume,None
323,2022,Maize,Legume,5.8,34,21,155,3.1,584,28.1,0.59,Sprinkler,None,7.19,Wheat,Cover crop
169,2018,Wheat,Legume,5.5,53,30,147,4.0,469,19.0,0.71,Drip,Chemical,9.03,Legume,None
420,2019,Rice,Barley,6.3,56,29,144,3.0,495,23.1,0.55,Drip,Organic,7.48,Wheat,Cover crop
222,2023,Barley,Soybean,6.3,47,26,122,4.0,690,23.8,0.64,Sprinkler,Chemical,8.25,Legume,Cover crop
173,2023,Legume,Barley,7.5,54,23,149,3.3,667,28.7,0.57,Drip,Organic,7.45,Legume,Cover crop
451,2023,Barley,Barley,6.1,31,25,154,3.7,640,23.4,0.78,Sprinkler,Organic,8.47,Legume,Compost
